X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,deaths_11,cumulative_dose,non_metro
2301,SD,Hamlin County,46057,2020/7/1,0.486499755,0.15594829,6164,0.724100719,0.127163447,0.41,0.557275542,8.406186954,4.680358419,0.004745541,0.048437244,9,9.3,12.15227806,0,0,0,16.22323167,16.22323167,0,48.669695,64.89292667,0,0,0,0,0,0,0,0,0,0,0,0,0.136199438,0.006338254,1
185,CA,Nevada County,6057,2020/7/1,0.509308297,0.27463489,99755,0.728696638,0.115082966,0.46,0.73289588,9.918448314,155.5376831,0.004935002,0.096734072,4,10.3,104.153398,1.002456017,2.004912034,0,0,0,1.002456017,8.019648138,5.012280086,27.06631247,31.07613653,0,0,0,0,0,0,0,0,0,0,0.116382298,-0.066200927,1
188,CA,Plumas County,6063,2020/7/1,0.502233567,0.284248032,18807,0.763501443,0.114895556,0.23,0.707419899,11.73834169,44.64314811,0.009519251,0.091788981,7,12.5,7.36651208,0,0,0,0,0,0,0,0,10.63433828,0,0,0,0,0,0,0,0,0,0,0,0.115459823,0.131737569,1
202,CA,Sierra County,6091,2020/7/1,0.494141279,0.316370941,3005,0.648972603,0.118083072,0.18,0.537918871,0,13.9383156,0.005021761,0.120857047,8,13.3,3.152505744,0,0,0,0,33.27787022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621632579,0.144043493,1
203,CA,Siskiyou County,6093,2020/7/1,0.502996066,0.255237398,43539,0.746152431,0.14066326,0.31,0.619598854,10.71762479,75.71487453,0.013470863,0.128670753,6,17.1,6.935291953,0,0,0,2.296791382,0,2.296791382,11.48395691,13.78074829,13.78074829,9.18716553,0,0,0,0,0,0,0,0,0,0,0.174607758,0.179878966,1
261,CO,Prowers County,8099,2020/7/1,0.497451496,0.1761756,12172,0.78346606,0.150380811,0.31,0.593360996,10.77050539,152.9155147,0.006987833,0.386468267,7,21.6,7.429199219,0,0,65.72461387,8.215576733,16.43115347,16.43115347,16.43115347,0,0,32.86230693,0,0,0,0,0,0,0,0,0,0,0.283360366,0.14704452,1
211,CA,Tuolumne County,6109,2020/7/1,0.481178606,0.261812648,54478,0.813623652,0.113430194,0.45,0.578646174,9.032591063,19.12114699,0.018683878,0.126661655,4,12.5,24.52991607,3.671206726,0,0,0,1.835603363,1.835603363,5.506810088,3.671206726,5.506810088,29.36965381,0,0,0,0,0,0,0,0,0,0,0.098543722,-0.075706045,1
216,CO,Alamosa County,8003,2020/7/1,0.498831146,0.136126596,16233,0.770469597,0.172846426,0.41,0.603332504,10.2712827,143.877083,0.013127135,0.45807109,7,19.1,22.46346729,6.160290766,24.64116306,110.8852338,61.60290766,98.56465225,123.2058153,104.724943,197.1293045,258.7322122,117.0455245,0,0,0,0,0,0,0,6.160290766,0,0,0.334490966,0.019064232,1
927,KS,Rooks County,20163,2020/7/1,0.517454618,0.222022741,4920,0.79180602,0.164480325,0.46,0.741758242,15.86357327,71.15640388,0.006782366,0.024137243,9,11.2,5.524799838,40.6504065,0,20.32520325,0,0,0,0,0,0,20.32520325,0,0,0,0,0,0,0,0,0,0,0.023272751,-0.084133123,1
219,CO,Baca County,8009,2020/7/1,0.49790795,0.247140865,3581,0.785758901,0.151714256,0.22,0.656875834,16.8444694,56.01394737,0.007531381,0.110181311,9,19.4,1.401582015,0,55.85032114,0,0,0,0,0,0,0,55.85032114,0,0,0,0,0,0,0,0,0,0,-0.109794501,0.131231725,1
220,CO,Bent County,8011,2020/7/1,0.345800748,0.179360762,5577,0.794594595,0.182172674,0.35,0.279980421,0,57.25543191,0.07599456,0.319959198,7,33.9,3.686395304,0,0,17.93078716,0,17.93078716,0,17.93078716,0,17.93078716,0,0,0,0,0,0,0,0,0,0,0,0.103178698,0.055644329,1
606,IL,Logan County,17107,2020/7/1,0.492307692,0.182713915,28618,0.79335733,0.149360694,0.41,0.608320043,15.38724568,75.20938991,0.080069144,0.035159896,6,10.9,46.30294793,0,10.48291285,6.988608568,3.494304284,0,3.494304284,0,3.494304284,6.988608568,0,0,0,0,0,0,0,0,0,0,0,0.100483736,-0.026830578,1
224,CO,Cheyenne County,8017,2020/7/1,0.491471215,0.205223881,1831,0.791008506,0.140000255,0.38,0.592677346,0,41.80164873,0.009061834,0.11673774,9,12.6,1.029646625,0,0,273.0748225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027826007,0.153382393,1
226,CO,Conejos County,8021,2020/7/1,0.497926829,0.192926829,8205,0.746695248,0.15554175,0.32,0.596399535,4.887585533,33.6582127,0.004146342,0.517317073,9,21.4,6.373360054,0,0,12.18769043,0,0,12.18769043,36.5630713,0,85.31383303,12.18769043,0,0,0,0,0,0,0,0,0,0,0.135664296,0.046688698,1
229,CO,Custer County,8027,2020/7/1,0.484255147,0.321760194,5068,0.65470852,0.136581914,0.43,0.548094374,32.82724662,11.20114934,0.013322568,0.055106984,8,12,6.861351421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159801716,0.071707941,1
230,CO,Delta County,8029,2020/7/1,0.499208477,0.259231738,31162,0.741619586,0.145992824,0.4,0.426623377,13.41271918,66.24337455,0.006138339,0.154072303,6,14.6,27.28602075,25.67229318,57.76265965,12.83614659,0,38.50843977,6.418073294,22.46325653,6.418073294,6.418073294,6.418073294,0,0,0,0,0,0,0,0,0,0,0.097228631,-0.0792538,1
233,CO,Eagle County,8037,2020/7/1,0.469750696,0.115578346,55127,0.735088092,0.125469024,0.52,0.71436658,7.850726649,259.9218374,0.009928536,0.298237958,5,6.7,32.72544864,88.88566401,30.83788343,12.697952,19.95392457,12.697952,18.13993143,41.72184229,29.02389029,54.41979429,58.04778058,0,0,1.813993143,0,0,0,0,0,0,0,-0.046245215,-0.304858986,1
236,CO,Fremont County,8043,2020/7/1,0.422710897,0.216613565,47839,0.807344029,0.155698366,0.44,0.40288937,9.461931496,42.66467984,0.037983382,0.135378272,4,16.5,31.2047069,22.99379168,0,2.090344698,4.180689396,2.090344698,0,0,6.271034094,4.180689396,10.45172349,0,0,0,0,0,0,0,0,0,0,0.283031305,0.050512615,1
2154,OR,Umatilla County,41059,2020/7/1,0.478030342,0.156354817,77950,0.823632204,0.157985533,0.4,0.527878818,10.39163473,139.7468468,0.0091723,0.272653388,4,15.8,24.24187765,11.54586273,43.61770366,19.24310455,16.67735728,17.96023092,11.54586273,32.07184092,47.46632457,155.2277101,247.5946119,0,1.282873637,1.282873637,0,1.282873637,0,0,1.282873637,0,1.282873637,0.162346854,0.069800955,1
3025,WY,Sublette County,56035,2020/7/1,0.460409661,0.194741669,9831,0.783358321,0.139129938,0.42,0.562127829,6.123073783,39.00028293,0.007642923,0.074594925,9,6.8,2.011852968,0,0,0,0,0,0,0,0,20.3438104,10.1719052,0,0,0,0,0,0,0,0,0,0,0.310387091,-0.008136493,1
240,CO,Gunnison County,8051,2020/7/1,0.460744521,0.129653253,17462,0.580245584,0.149713506,0.44,0.806931793,15.34919417,49.94118692,0.006436275,0.093528934,7,10.4,5.391003674,234.7955561,57.2672088,28.6336044,34.36032528,0,0,17.18016264,5.72672088,5.72672088,22.90688352,5.72672088,5.72672088,5.72672088,0,0,0,0,0,0,0,0.308346757,-0.240760032,1
241,CO,Huerfano County,8055,2020/7/1,0.490056612,0.311801423,6897,0.695929769,0.131736373,0.27,0.607944732,9.006304413,112.9137729,0.007838583,0.339526782,6,21.7,4.335009428,14.49905756,0,14.49905756,0,0,0,0,0,14.49905756,0,0,0,0,0,0,0,0,0,0,0,0.356777242,0.245984366,1
243,CO,Kiowa County,8061,2020/7/1,0.513376717,0.234273319,1406,0.80693816,0.144157975,0.31,0.647887324,21.80232558,49.35896611,0.004338395,0.088937093,9,13.8,0.795352337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059473146,0.199359562,1
244,CO,Kit Carson County,8063,2020/7/1,0.499930197,0.19335474,7097,0.724599709,0.141191939,0.35,0.470064325,15.36742107,75.77029723,0.00642189,0.189864582,7,12.6,3.284401292,28.18092152,14.09046076,56.36184303,14.09046076,0,0,56.36184303,14.09046076,0,0,14.09046076,0,0,14.09046076,0,0,0,0,0,0,0.293905219,0.282798241,1
1364,MS,Carroll County,28015,2020/7/1,0.494299263,0.236908486,9947,0.899911946,0.156293409,0.4,0.583498024,6.904033928,13.61622289,0.325799617,0.016749067,9,17.9,15.8331211,60.31969438,573.0370966,261.3853423,70.37297678,30.15984719,40.21312959,30.15984719,20.10656479,110.5861064,160.8525183,0,10.0532824,20.10656479,30.15984719,30.15984719,10.0532824,0,0,0,0,-0.039706868,-0.074407965,1
246,CO,La Plata County,8067,2020/7/1,0.495453738,0.171692417,56221,0.744639646,0.147784778,0.47,0.756375839,9.894043786,113.7156763,0.004777127,0.129657255,4,9.2,33.2259704,14.22955835,7.114779175,3.557389588,5.336084381,16.00825314,8.893473969,0,5.336084381,1.778694794,35.57389588,0,0,1.778694794,0,0,0,0,0,0,0,0.286261193,-0.080578089,1
248,CO,Las Animas County,8071,2020/7/1,0.477901124,0.243328966,14506,0.725701574,0.150361401,0.27,0.55876807,9.130495856,68.0262132,0.017306764,0.412052679,7,19.2,3.039388854,0,0,6.893699159,0,6.893699159,0,0,13.78739832,6.893699159,0,0,0,0,0,0,0,0,0,0,0,0.650389201,0.144098419,1
250,CO,Logan County,8075,2020/7/1,0.441192865,0.177629134,22409,0.767453011,0.155335973,0.43,0.589114391,10.04749726,55.91531863,0.034931252,0.163415087,7,14.5,12.18840934,1057.610781,138.3372752,633.6739703,249.8995939,419.4743184,165.1122317,53.54991298,8.924985497,8.924985497,8.924985497,0,0,4.462492748,4.462492748,0,0,8.924985497,0,0,0,0.240319792,0.042506183,1
253,CO,Montezuma County,8083,2020/7/1,0.506804802,0.221156052,26183,0.812300101,0.159055684,0.39,0.589219331,8.798775823,93.40376276,0.003708235,0.127188623,6,16.3,12.90101649,7.638544093,11.45781614,22.91563228,11.45781614,34.37344842,38.19272047,42.01199251,19.09636023,22.91563228,11.45781614,0,0,3.819272047,0,0,0,0,0,0,0,0.284824685,0.043379043,1
255,CO,Morgan County,8087,2020/7/1,0.495412844,0.154842776,29068,0.725079513,0.14186067,0.42,0.485275104,12.41486947,39.10347977,0.032705372,0.363225716,6,12.2,22.70174863,450.6674006,395.6240539,357.7817531,165.1300399,151.3692032,72.24439246,51.60313747,3.440209165,10.32062749,10.32062749,41.28250998,17.20104582,6.880418329,34.40209165,30.96188248,6.880418329,10.32062749,0,3.440209165,0,0.152989776,0.088282651,1
257,CO,Ouray County,8091,2020/7/1,0.493896131,0.271880819,4952,0.627103632,0.126166883,0.47,0.782520325,14.60158532,82.34464343,0.000827643,0.064556176,9,7.5,9.143447996,0,0,20.19386107,20.19386107,20.19386107,0,0,0,40.38772213,0,0,0,0,0,0,0,0,0,0,0,0.265327341,-0.119115947,1
259,CO,Phillips County,8095,2020/7/1,0.506532898,0.225384974,4265,0.726814516,0.122909558,0.35,0.549520767,23.29916123,54.46852608,0.006766216,0.205552963,9,10.8,6.199758696,23.44665885,0,93.7866354,23.44665885,46.8933177,46.8933177,23.44665885,0,0,23.44665885,0,0,0,0,0,0,0,0,0,0,-0.037719057,0.018109099,1
2879,WA,Whitman County,53075,2020/7/1,0.489706975,0.10405495,50104,0.60786843,0.148845584,0.53,0.849547821,9.175060148,252.1308729,0.022433773,0.065754855,4,25.4,23.20607293,1.995848635,0,0,3.99169727,1.995848635,1.995848635,11.97509181,5.987545905,9.979243174,7.983394539,0,0,0,0,0,0,0,0,0,0,0.01023704,-0.084573913,1
263,CO,Rio Blanco County,8103,2020/7/1,0.489109849,0.155460859,6324,0.690082645,0.141335578,0.2,0.681467182,10.90342679,60.66547495,0.011679293,0.10290404,9,10.8,1.963408084,0,0,0,0,0,0,0,0,15.81277672,15.81277672,0,0,0,0,0,0,0,0,0,0,0.025462308,0.048461034,1
264,CO,Rio Grande County,8105,2020/7/1,0.500088889,0.202311111,11267,0.767404334,0.141933816,0.29,0.592942142,17.69754889,115.8666933,0.006222222,0.439822222,7,14.5,12.35470854,0,0,8.875477057,0,71.00381646,168.6340641,97.63024763,71.00381646,97.63024763,79.87929351,0,0,0,0,0,0,0,0,8.875477057,8.875477057,0.179621867,0.02191407,1
1344,MN,Stevens County,27149,2020/7/1,0.502717113,0.172869886,9805,0.756935015,0.143237802,0.55,0.813282002,22.83578991,50.45727054,0.009432995,0.067261356,7,11.2,17.39709013,0,0,0,0,0,10.19887812,0,0,10.19887812,10.19887812,0,0,0,0,0,0,0,0,0,0,-0.184365844,-0.136667421,1
268,CO,Sedgwick County,8115,2020/7/1,0.506296136,0.262266609,2248,0.703191489,0.1385823,0.19,0.705617978,17.06484642,6.892167223,0.007381676,0.166739036,9,14.9,4.101890373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02919411,0.101253057,1
271,CO,Washington County,8121,2020/7/1,0.480138521,0.206966796,4908,0.754416961,0.135394302,0.19,0.726137377,16.20089105,41.32159772,0.011203911,0.104501935,9,13.7,1.949142782,0,40.74979625,20.37489813,40.74979625,427.8728606,183.3740831,40.74979625,20.37489813,0,0,0,0,0,0,0,0,0,0,0,0,0.335808164,0.021260158,1
273,CO,Yuma County,8125,2020/7/1,0.502095808,0.184730539,10019,0.698079232,0.142778092,0.14,0.628205128,13.89578164,83.00735374,0.003892216,0.239121757,7,12.1,4.237420752,29.94310809,29.94310809,19.96207206,0,69.86725222,219.5827927,79.84828825,9.981036032,9.981036032,19.96207206,0,0,0,0,0,0,0,0,0,0,0.279436613,0.10307982,1
303,FL,Franklin County,12037,2020/7/1,0.442314247,0.239775051,12125,0.785766871,0.195230463,0.32,0.384268214,9.380063102,45.60359462,0.121591684,0.055981595,6,22.8,22.67499486,0,0,0,0,0,0,0,0,16.49484536,16.49484536,0,0,0,0,0,0,0,0,0,0,0.026888006,0.132345348,1
306,FL,Glades County,12043,2020/7/1,0.437554649,0.272806762,13811,0.760793779,0.204313039,0.36,0.317511225,4.362367311,43.21041472,0.130282716,0.211454387,6,20.1,17.13502314,7.240605315,0,7.240605315,21.72181594,72.40605315,86.88726378,383.7520817,224.4587648,188.2557382,181.0151329,0,0,0,0,0,0,0,0,0,0,0.081149718,0.000767352,1
308,FL,Hamilton County,12047,2020/7/1,0.421174004,0.179944095,14428,0.766806137,0.221285174,0.37,0.297053358,6.345177665,17.2245703,0.321243885,0.097973445,6,27.6,28.0815119,20.79290269,6.930967563,83.17161076,887.1638481,408.9270862,228.7219296,159.412254,69.30967563,207.9290269,173.2741891,0,0,0,0,0,0,6.930967563,6.930967563,0,0,0.083632377,0.076091194,1
2262,SC,Lee County,45061,2020/7/1,0.485882628,0.183584179,16828,0.883384933,0.213188298,0.38,0.369296578,8.069164265,8.200134517,0.636331817,0.025317933,6,28.1,41.02589107,77.25219872,77.25219872,279.2964107,326.8362253,166.3893511,118.8495365,65.36724507,41.59733777,118.8495365,172.3318279,5.942476824,11.88495365,0,17.82743047,11.88495365,17.82743047,5.942476824,11.88495365,5.942476824,11.88495365,0.111948245,-0.022232961,1
314,FL,Holmes County,12059,2020/7/1,0.469322791,0.19874724,19617,0.832565284,0.208577472,0.39,0.376108933,12.27119337,32.3606652,0.066591364,0.029676028,6,23.9,40.97288943,15.29285824,5.097619412,0,10.19523882,10.19523882,25.48809706,56.07381353,5.097619412,137.6357241,525.0547994,0,0,0,0,0,0,0,0,0,0,-0.034614358,0.000200403,1
316,FL,Jackson County,12063,2020/7/1,0.44902184,0.195093676,46414,0.877450679,0.230552971,0.37,0.429877588,10.55245189,30.5173527,0.264568885,0.050119035,6,23.5,50.57313459,8.61808937,4.309044685,176.6708321,73.25375964,230.5338906,38.78140216,114.1896841,23.69974577,38.78140216,45.24496919,0,0,0,0,0,2.154522342,0,0,2.154522342,0,-0.053858487,-0.017789048,1
318,FL,Lafayette County,12067,2020/7/1,0.428996793,0.160444343,8422,0.829184549,0.223019564,0.29,0.344436033,15.38279494,41.54326941,0.130668804,0.142464498,9,21,15.4984266,0,11.87366421,11.87366421,35.62099264,23.74732843,0,23.74732843,35.62099264,83.11564949,130.6103063,0,0,0,0,0,0,0,0,0,0,0.147135603,0.010680736,1
2253,SC,Georgetown County,45043,2020/7/1,0.526739385,0.277755466,62680,0.822429523,0.163536712,0.47,0.558550264,16.39424091,44.42541002,0.306398496,0.032209353,4,19.6,77.04504947,7.977026165,11.16783663,7.977026165,1.595405233,27.12188896,12.76324186,27.12188896,138.8002553,140.3956605,272.8142948,0,1.595405233,0,0,0,0,0,0,0,0,0.024293586,-0.013765098,1
2381,TN,Lauderdale County,47097,2020/7/1,0.484840271,0.157870281,25633,0.882107115,0.254614331,0.45,0.360113556,6.726279972,23.11025027,0.343465634,0.025672798,6,24.9,54.30835399,3.901221082,31.20976866,42.9134319,31.20976866,46.81465299,0,15.60488433,19.50610541,39.01221082,140.443959,0,0,0,3.901221082,0,0,0,0,0,3.901221082,0.05013539,0.001061607,1
347,FL,Taylor County,12123,2020/7/1,0.454377283,0.204411969,21569,0.820532915,0.237879294,0.33,0.413591585,13.28264554,59.58407211,0.192803959,0.045044628,6,21.6,20.67362529,4.636283555,0,0,9.27256711,41.726552,37.09026844,120.5433724,50.99911911,41.726552,37.09026844,0,0,0,0,0,0,0,0,0,0,0.080044367,-0.0425259,1
358,GA,Banks County,13011,2020/7/1,0.492047609,0.174899937,19234,0.810515357,0.177222783,0.47,0.477463544,8.049801438,19.52057187,0.025963767,0.0711502,8,13,82.8730234,10.39825309,62.38951856,36.39388583,36.39388583,155.9737964,98.78340439,0,88.38515129,25.99563273,83.18602475,0,0,0,0,0,5.199126547,0,0,0,0,-0.053640637,-0.04261407,1
439,GA,Laurens County,13175,2020/7/1,0.526782884,0.176629688,47546,0.866690137,0.200032003,0.43,0.487566998,12.4656666,55.50067242,0.369931326,0.027385103,5,24.6,58.89508237,23.13548984,27.34194254,31.54839524,27.34194254,18.92903714,8.412905397,8.412905397,12.6193581,31.54839524,52.58065873,0,0,0,0,0,0,0,0,0,0,0.011968804,-0.030140322,1
373,GA,Candler County,13043,2020/7/1,0.509689923,0.180140273,10803,0.834408602,0.216664777,0.33,0.402866843,7.409465592,24.70914791,0.242617202,0.123385013,7,24.6,44.44947334,9.256687957,0,18.51337591,9.256687957,27.77006387,0,18.51337591,18.51337591,37.02675183,111.0802555,0,0,0,0,0,0,0,0,0,0,0.033428718,0.035509721,1
387,GA,Colquitt County,13071,2020/7/1,0.504628005,0.154720126,45600,0.742158948,0.209691525,0.37,0.343146511,8.726955383,83.84831924,0.229470083,0.196657308,6,23.9,83.80042268,59.21052632,43.85964912,39.47368421,94.29824561,210.5263158,285.0877193,197.3684211,241.2280702,151.3157895,357.4561404,2.192982456,6.578947368,2.192982456,2.192982456,6.578947368,2.192982456,0,4.385964912,0,2.192982456,-0.089209567,-0.060338027,1
491,GA,Treutlen County,13283,2020/7/1,0.502716992,0.184314877,6901,0.757344064,0.182804851,0.41,0.392018779,13.35311573,31.52744794,0.314436775,0.029666618,7,26.3,34.60188528,0,14.49065353,28.98130706,43.47196059,0,28.98130706,57.96261411,43.47196059,28.98130706,57.96261411,0,0,0,0,0,0,0,0,14.49065353,0,0.065852402,0.002421159,1
398,GA,Dooly County,13093,2020/7/1,0.456369473,0.201225741,13390,0.801237113,0.195820008,0.35,0.335741115,7.279609813,51.50277948,0.489347731,0.068729024,6,29.1,34.16339236,358.476475,104.5556385,97.08737864,119.4921583,74.68259895,74.68259895,67.21433906,0,22.40477969,82.15085885,22.40477969,29.87303958,0,0,0,0,0,0,0,0,0.198340354,0.142329148,1
405,GA,Emanuel County,13107,2020/7/1,0.507783478,0.161109146,22646,0.791245376,0.21225065,0.33,0.403664922,8.877052819,29.76791144,0.343667079,0.044931895,7,25.1,33.27358213,26.49474521,8.831581736,8.831581736,8.831581736,4.415790868,0,17.66316347,97.1473991,57.40528129,176.6316347,0,0,4.415790868,0,4.415790868,0,0,0,0,4.415790868,0.074149444,0.054432975,1
407,GA,Fannin County,13111,2020/7/1,0.51432753,0.295139424,26188,0.787353833,0.157159396,0.44,0.462037638,15.40162704,50.40465675,0.00712525,0.025304267,8,16.8,67.71824576,19.09271422,30.54834275,7.637085688,15.27417138,7.637085688,22.91125706,34.3668856,45.82251413,45.82251413,57.27814266,0,3.818542844,0,0,0,0,0,0,0,0,0.241360093,0.046763742,1
1056,KY,Simpson County,21213,2020/7/1,0.507852556,0.164930649,18572,0.887193597,0.208309668,0.47,0.459585838,13.25381047,14.74766389,0.09374494,0.025743429,6,12.5,79.29974381,16.15334913,21.53779884,21.53779884,32.30669826,32.30669826,53.84449709,0,26.92224855,16.15334913,75.38229593,0,0,0,0,5.384449709,0,0,0,0,0,0.102384473,0.032691241,1
2353,TN,DeKalb County,47041,2020/7/1,0.500397259,0.18368259,20490,0.845868033,0.226921906,0.52,0.380835381,8.56336893,61.12943755,0.014251664,0.086056212,6,17.4,67.32380483,9.760858956,53.68472426,14.64128843,9.760858956,19.52171791,14.64128843,14.64128843,4.880429478,4.880429478,39.04343582,0,0,0,0,0,0,0,0,0,0,0.063873873,0.02660582,1
414,GA,Glascock County,13125,2020/7/1,0.504507513,0.179632721,2971,0.858532934,0.173514465,0.41,0.565625,9.797517962,0.059291002,0.088814691,0.019365609,9,17.5,20.66926395,0,0,33.65870077,0,0,0,0,0,67.31740155,168.2935039,0,0,0,0,0,0,0,0,0,0,0.021436845,0.101395654,1
416,GA,Gordon County,13129,2020/7/1,0.507168241,0.14839213,57963,0.807552104,0.180074667,0.46,0.498933168,10.1595754,209.9765824,0.038623559,0.162537922,4,16.8,162.9043591,29.32905474,60.383348,13.80190811,6.900954057,17.25238514,44.85620137,67.28430205,91.43764125,72.4600176,100.0638338,10.35143109,1.725238514,5.175715543,0,0,1.725238514,0,3.450477028,0,0,0.048414166,0.018031857,1
2594,TX,Navarro County,48349,2020/7/1,0.50947241,0.170059518,50113,0.820488906,0.16328523,0.47,0.517192232,9.03472208,102.9768182,0.127590033,0.279955614,4,20,49.63501481,15.96392154,5.986470576,9.977450961,3.990980384,11.97294115,23.94588231,19.95490192,41.90529404,65.85117634,129.7068625,0,0,0,0,0,0,0,1.995490192,1.995490192,3.990980384,0.154625498,-0.04111413,1
425,GA,Hart County,13147,2020/7/1,0.504617035,0.216061918,26205,0.864711256,0.175706718,0.49,0.50495715,12.01829883,10.98276014,0.188896126,0.038583854,6,15,112.7630277,11.44819691,11.44819691,22.89639382,15.26426255,15.26426255,26.71245945,26.71245945,15.26426255,22.89639382,22.89639382,0,0,0,0,0,0,0,0,0,0,0.024451986,-0.046032138,1
445,GA,Lumpkin County,13187,2020/7/1,0.504324078,0.175572751,33610,0.856607189,0.173012866,0.41,0.548098434,4.563015241,44.62369104,0.015293582,0.05031103,6,14.9,118.7926342,23.80243975,104.1356739,26.77774472,20.82713478,23.80243975,23.80243975,11.90121988,11.90121988,38.67896459,53.55548944,2.975304969,2.975304969,0,0,0,0,0,0,5.950609938,0,0.241250086,0.009218324,1
465,GA,Pierce County,13229,2020/7/1,0.505595957,0.170302749,19465,0.863906106,0.182485122,0.4,0.475340136,9.323043456,55.57297949,0.084738769,0.050595699,6,18.1,61.5027331,15.41227845,0,71.92396609,41.0994092,77.06139224,46.23683535,102.748523,61.64911379,46.23683535,113.0233753,0,5.137426149,5.137426149,0,0,0,5.137426149,0,0,0,-0.003472338,-0.057161214,1
